place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
5,9,WINNING BREW(C521),Z Purton,F C Lor,119,1043,5,2,"11                                                            

10                                                            

5",1:09.26,2.2,11(819),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2020/07/12
6,14,KEEP YOU WARM(D272),H T Mo,K W Lui,111,1096,6,2-1/2,"7                                                            

7                                                            

6",1:09.32,23,11(819),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2020/07/12
7,4,CRUISING(B337),C L Chau,T P Yung,119,1157,14,3,"5                                                            

5                                                            

7",1:09.41,21,11(819),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2020/07/12
8,11,TRUST ME(C134),T H So,C H Yip,116,1099,11,3,"14                                                            

13                                                            

8",1:09.43,92,11(819),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2020/07/12
9,6,EXCEPTIONAL NICE(D367),B Shinn,W Y So,121,1028,13,5,"10                                                            

9                                                            

9",1:09.72,282,11(819),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2020/07/12
10,1,QUADRUPLE DOUBLE(B250),K H Chan,D J Hall,126,1099,9,5,"1                                                            

2                                                            

10",1:09.75,18,11(819),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2020/07/12
11,12,DAY DAY RICH(D231),M L Yeung,T P Yung,116,1017,7,5-1/4,"6                                                            

6                                                            

11",1:09.75,289,11(819),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2020/07/12
12,13,FIRST RESPONDER(C205),K C Leung,D J Whyte,117,1166,10,5-3/4,"3                                                            

3                                                            

12",1:09.86,56,11(819),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2020/07/12
13,7,PRESIDENT'S CHOICE(D038),A Hamelin,C W Chang,120,1014,4,6-1/2,"9                                                            

8                                                            

13",1:09.98,15,11(819),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2020/07/12
14,10,TOTAL EXCESS(C428),H N Wong,C W Chang,125,1198,3,14,"13                                                            

14                                                            

14",1:11.16,85,11(819),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2020/07/12
WV,,HAPPY ALUMNI(C065),M F Poon,K W Lui,116,---,---,---,---,---,---,11(819),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Sha Tin,2020/07/12
