place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
7,8,SHAMPORT(B167),C Y Ho,C Fownes,118,1091,9,2-3/4,"11                                                            

11                                                            

7",1:10.37,6.4,7(657),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
8,9,AMAZING KNIGHT(D266),J Moreira,J Size,117,1047,2,3,"5                                                            

4                                                            

8",1:10.41,14,7(657),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
9,2,HARMONY SPIRIT(D263),A Hamelin,D J Whyte,130,1085,12,5-1/4,"10                                                            

9                                                            

9",1:10.79,20,7(657),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
10,5,SUNNY LAD(D265),B Shinn,A S Cruz,124,1239,5,6,"9                                                            

8                                                            

10",1:10.87,115,7(657),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
11,10,MANNA FROM HEAVEN(C261),T H So,K L Man,114,1102,11,8-3/4,"12                                                            

12                                                            

11",1:11.32,289,7(657),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
12,11,CORRIENTHES(D346),M L Yeung,D E Ferraris,115,1036,8,29,"8                                                            

10                                                            

12",1:14.57,132,7(657),Class 3 - 1200M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
1,12,BEAUTY HAPPY(D130),V Borges,J Moore,115,1103,7,-,"4                                                            

3                                                            

2                                                            

2                                                            

1",1:49.08,29,8(658),Class 3 - 1800M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
2,8,BLASTOISE(C450),A Hamelin,D E Ferraris,121,1034,3,N,"5                                                            

5                                                            

5                                                            

5                                                            

2",1:49.16,8.2,8(658),Class 3 - 1800M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
3,3,GOLDEN SPECTRUM(D188),K C Leung,A S Cruz,126,1031,4,1/2,"7                                                            

8                                                            

8                                                            

8                                                            

3",1:49.18,23,8(658),Class 3 - 1800M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
4,2,GOOD OMEN(B208),Z Purton,D J Whyte,123,1053,8,1/2,"2                                                            

2                                                            

3                                                            

3                                                            

4",1:49.19,5.5,8(658),Class 3 - 1800M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
5,1,WORLD FAMOUS(C288),C Y Ho,P F Yiu,133,1120,2,1,"1                                                            

1                                                            

1                                                            

1                                                            

5",1:49.24,3.7,8(658),Class 3 - 1800M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
6,10,RED ELYSEES(A005),M Chadwick,K L Man,120,1148,1,2,"8                                                            

7                                                            

7                                                            

7                                                            

6",1:49.41,9.8,8(658),Class 3 - 1800M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
7,7,ABOVE(B345),J Moreira,J Moore,121,1018,9,2-1/4,"6                                                            

6                                                            

6                                                            

6                                                            

7",1:49.46,4,8(658),Class 3 - 1800M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
8,4,ACCLAIMED LIGHT(T369),N Callan,P O'Sullivan,125,1036,6,3-1/2,"3                                                            

4                                                            

4                                                            

4                                                            

8",1:49.63,13,8(658),Class 3 - 1800M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
9,5,VINCY(B213),B Shinn,D J Whyte,124,1061,5,3-1/2,"9                                                            

9                                                            

9                                                            

9                                                            

9",1:49.65,18,8(658),Class 3 - 1800M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
10,11,DYNAMIC EAGLE(B072),H T Mo,C S Shum,116,1212,10,5-1/4,"10                                                            

10                                                            

10                                                            

10                                                            

10",1:49.91,42,8(658),Class 3 - 1800M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
11,9,DIVINE UNICORN(C269),M F Poon,W Y So,118,1194,12,5-3/4,"12                                                            

12                                                            

11                                                            

11                                                            

11",1:50.00,81,8(658),Class 3 - 1800M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
12,6,STIMULATION(B351),C Schofield,A S Cruz,123,1028,11,11-1/2,"11                                                            

11                                                            

12                                                            

12                                                            

12",1:50.92,20,8(658),Class 3 - 1800M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
WV,,CINQUANTE CINQ(B404),Z Purton,T P Yung,130,---,---,---,---,---,---,8(658),Class 3 - 1800M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
1,5,SURREALISM(C285),A Hamelin,D E Ferraris,124,1072,7,-,"6                                                            

8                                                            

7                                                            

1",1:40.00,5.6,9(659),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
2,7,BEST ALLIANCE(C284),K H Chan,D J Whyte,113,1050,12,1/2,"9                                                            

10                                                            

9                                                            

2",1:40.09,5.3,9(659),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
3,6,TANGMERE(B432),Z Purton,C Fownes,123,1084,1,1-1/2,"7                                                            

6                                                            

6                                                            

3",1:40.25,3.5,9(659),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
4,11,THUNDER STOMP(V279),C Wong,Y S Tsui,113,1191,3,2,"1                                                            

1                                                            

1                                                            

4",1:40.31,18,9(659),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
5,2,DELIGHTFUL LAOS(D321),K C Leung,A S Cruz,128,1178,6,2-1/4,"12                                                            

12                                                            

12                                                            

5",1:40.35,6.6,9(659),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
6,12,CHAMP PATROL(D086),T H So,R Gibson,113,1113,5,2-3/4,"3                                                            

3                                                            

2                                                            

6",1:40.44,164,9(659),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
7,9,HAPPY WARRIOR(A313),V Borges,J Moore,119,1092,2,3-1/2,"4                                                            

4                                                            

4                                                            

7",1:40.54,8.8,9(659),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
8,8,SMART COUSIN(D249),M L Yeung,C H Yip,120,1021,11,6-1/4,"11                                                            

11                                                            

11                                                            

8",1:41.00,343,9(659),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
9,3,TOP SCORE(V357),M F Poon,K W Lui,124,1144,8,6-1/2,"2                                                            

2                                                            

3                                                            

9",1:41.05,34,9(659),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
10,1,DUCKETT'S GROVE(D171),C Y Ho,J Size,133,1141,4,7,"10                                                            

9                                                            

10                                                            

10",1:41.12,109,9(659),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
11,10,SUPER FAST(D196),C Schofield,K L Man,118,1147,9,8-1/2,"5                                                            

5                                                            

5                                                            

11",1:41.36,35,9(659),Class 3 - 1650M - (80-60),GOOD,"TURF - ""C"" Course","HK$ 1,450,000",Happy Valley,2020/05/13
